Name,Key,Value
msDS-OperationsForAzTask,msDS-OperationsForAzTask,1aacb436-2e9d-44a9-9298-ce4debeb6ebf
msDS-OperationsForAzTaskBL,msDS-OperationsForAzTaskBL,a637d211-5739-4ed1-89b2-88974548bc59
msDS-OptionalFeature,msDS-OptionalFeature,44f00041-35af-468b-b20a-6ce8737c580b
msDS-OptionalFeatureFlags,msDS-OptionalFeatureFlags,8a0560c1-97b9-4811-9db7-dc061598965b
msDS-OptionalFeatureGUID,msDS-OptionalFeatureGUID,9b88bda8-dd82-4998-a91d-5f2d2baf1927
msDS-Other-Settings,msDS-Other-Settings,79d2f34c-9d7d-42bb-838f-866b3e4400e2
msDS-parentdistname,msDS-parentdistname,b918fe7d-971a-f404-9e21-9261abec970b
msDS-PasswordComplexityEnabled,msDS-PasswordComplexityEnabled,db68054b-c9c3-4bf0-b15b-0fb52552a610
msDS-PasswordHistoryLength,msDS-PasswordHistoryLength,fed81bb7-768c-4c2f-9641-2245de34794d
msDS-PasswordReversibleEncryptionEnabled,msDS-PasswordReversibleEncryptionEnabled,75ccdd8f-af6c-4487-bb4b-69e4d38a959c
msDS-PasswordSettings,msDS-PasswordSettings,3bcd9db8-f84b-451c-952f-6c52b81f9ec6
msDS-PasswordSettingsContainer,msDS-PasswordSettingsContainer,5b06b06a-4cf3-44c0-bd16-43bc10a987da
msDS-PasswordSettingsPrecedence,msDS-PasswordSettingsPrecedence,456374ac-1f0a-4617-93cf-bc55a7c9d341
msDS-PerUserTrustQuota,msDS-PerUserTrustQuota,d161adf0-ca24-4993-a3aa-8b2c981302e8
msDS-PerUserTrustTombstonesQuota,msDS-PerUserTrustTombstonesQuota,8b70a6c6-50f9-4fa3-a71e-1ce03040449b
msDS-PhoneticCompanyName,msDS-PhoneticCompanyName,5bd5208d-e5f4-46ae-a514-543bc9c47659
msDS-PhoneticDepartment,msDS-PhoneticDepartment,6cd53daf-003e-49e7-a702-6fa896e7a6ef
msDS-PhoneticDisplayName,msDS-PhoneticDisplayName,e21a94e4-2d66-4ce5-b30d-0ef87a776ff0
msDS-PhoneticFirstName,msDS-PhoneticFirstName,4b1cba4e-302f-4134-ac7c-f01f6c797843
msDS-PhoneticLastName,msDS-PhoneticLastName,f217e4ec-0836-4b90-88af-2f5d4bbda2bc
msDS-preferredDataLocation,msDS-preferredDataLocation,fa0c8ade-4c94-4610-bace-180efdee2140
msDS-Preferred-GC-Site,msDS-Preferred-GC-Site,d921b50a-0ab2-42cd-87f6-09cf83a91854
msDS-PrimaryComputer,msDS-PrimaryComputer,a13df4e2-dbb0-4ceb-828b-8b2e143e9e81
msDS-PrincipalName,msDS-PrincipalName,564e9325-d057-c143-9e3b-4f9e5ef46f93
msDS-PromotionSettings,msDS-PromotionSettings,c881b4e2-43c0-4ebe-b9bb-5250aa9b434c
msDS-PSOApplied,msDS-PSOApplied,5e6cf031-bda8-43c8-aca4-8fee4127005b
msDS-PSOAppliesTo,msDS-PSOAppliesTo,64c80f48-cdd2-4881-a86d-4e97b6f561fc
msDS-QuotaAmount,msDS-QuotaAmount,fbb9a00d-3a8c-4233-9cf9-7189264903a1
msDS-QuotaContainer,msDS-QuotaContainer,da83fc4f-076f-4aea-b4dc-8f4dab9b5993
msDS-QuotaControl,msDS-QuotaControl,de91fc26-bd02-4b52-ae26-795999e96fc7
msDS-QuotaEffective,msDS-QuotaEffective,6655b152-101c-48b4-b347-e1fcebc60157
msDS-QuotaTrustee,msDS-QuotaTrustee,16378906-4ea5-49be-a8d1-bfd41dff4f65
msDS-QuotaUsed,msDS-QuotaUsed,b5a84308-615d-4bb7-b05f-2f1746aa439f
msDS-RegisteredOwner,msDS-RegisteredOwner,617626e9-01eb-42cf-991f-ce617982237e
msDS-RegisteredUsers,msDS-RegisteredUsers,0449160c-5a8e-4fc8-b052-01c0f6e48f02
msDS-RegistrationQuota,msDS-RegistrationQuota,ca3286c2-1f64-4079-96bc-e62b610e730f
msDS-ReplAttributeMetaData,msDS-ReplAttributeMetaData,d7c53242-724e-4c39-9d4c-2df8c9d66c7a
mS-DS-ReplicatesNCReason,mS-DS-ReplicatesNCReason,0ea12b84-08b3-11d3-91bc-0000f87a57d4
msDS-ReplicationEpoch,msDS-ReplicationEpoch,08e3aa79-eb1c-45b5-af7b-8f94246c8e41
msDS-Replication-Notify-First-DSA-Delay,msDS-Replication-Notify-First-DSA-Delay,85abd4f4-0a89-4e49-bdec-6f35bb2562ba
msDS-Replication-Notify-Subsequent-DSA-Delay,msDS-Replication-Notify-Subsequent-DSA-Delay,d63db385-dd92-4b52-b1d8-0d3ecc0e86b6
msDS-ReplValueMetaData,msDS-ReplValueMetaData,2f5c8145-e1bd-410b-8957-8bfa81d5acfd
msDS-ReplValueMetaDataExt,msDS-ReplValueMetaDataExt,1e02d2ef-44ad-46b2-a67d-9fd18d780bca
msDS-RequiredDomainBehaviorVersion,msDS-RequiredDomainBehaviorVersion,eadd3dfe-ae0e-4cc2-b9b9-5fe5b6ed2dd2
msDS-RequiredForestBehaviorVersion,msDS-RequiredForestBehaviorVersion,4beca2e8-a653-41b2-8fee-721575474bec
msDS-ResourceProperties,msDS-ResourceProperties,7a4a4584-b350-478f-acd6-b4b852d82cc0
msDS-ResourceProperty,msDS-ResourceProperty,5b283d5e-8404-4195-9339-8450188c501a
msDS-ResourcePropertyList,msDS-ResourcePropertyList,72e3d47a-b342-4d45-8f56-baff803cabf9
msDS-ResultantPSO,msDS-ResultantPSO,b77ea093-88d0-4780-9a98-911f8e8b1dca
msDS-RetiredReplNCSignatures,msDS-RetiredReplNCSignatures,d5b35506-19d6-4d26-9afb-11357ac99b5e
msDS-RevealedDSAs,msDS-RevealedDSAs,94f6f2ac-c76d-4b5e-b71f-f332c3e93c22
msDS-RevealedList,msDS-RevealedList,cbdad11c-7fec-387b-6219-3a0627d9af81
msDS-RevealedListBL,msDS-RevealedListBL,aa1c88fd-b0f6-429f-b2ca-9d902266e808
msDS-RevealedUsers,msDS-RevealedUsers,185c7821-3749-443a-bd6a-288899071adb
msDS-RevealOnDemandGroup,msDS-RevealOnDemandGroup,303d9f4a-1dd6-4b38-8fc5-33afe8c988ad
msDS-RIDPoolAllocationEnabled,msDS-RIDPoolAllocationEnabled,24977c8c-c1b7-3340-b4f6-2b375eb711d7
msDs-Schema-Extensions,msDs-Schema-Extensions,b39a61be-ed07-4cab-9a4a-4963ed0141e1
msDS-SDReferenceDomain,msDS-SDReferenceDomain,4c51e316-f628-43a5-b06b-ffb695fcb4f3
msDS-SecondaryKrbTgtNumber,msDS-SecondaryKrbTgtNumber,aa156612-2396-467e-ad6a-28d23fdb1865
msDS-Security-Group-Extra-Classes,msDS-Security-Group-Extra-Classes,4f146ae8-a4fe-4801-a731-f51848a4f4e4
msDS-ServiceAllowedNTLMNetworkAuthentication,msDS-ServiceAllowedNTLMNetworkAuthentication,278947b9-5222-435e-96b7-1503858c2b48
msDS-ServiceAllowedToAuthenticateFrom,msDS-ServiceAllowedToAuthenticateFrom,97da709a-3716-4966-b1d1-838ba53c3d89
msDS-ServiceAllowedToAuthenticateTo,msDS-ServiceAllowedToAuthenticateTo,f2973131-9b4d-4820-b4de-0474ef3b849f
msDS-ServiceAuthNPolicy,msDS-ServiceAuthNPolicy,2a6a6d95-28ce-49ee-bb24-6d1fc01e3111
msDS-ServiceAuthNPolicyBL,msDS-ServiceAuthNPolicyBL,2c1128ec-5aa2-42a3-b32d-f0979ca9fcd2
msDS-ServiceTGTLifetime,msDS-ServiceTGTLifetime,5dfe3c20-ca29-407d-9bab-8421e55eb75c
msDS-Settings,msDS-Settings,0e1b47d7-40a3-4b48-8d1b-4cac0c1cdf21
msDS-ShadowPrincipal,msDS-ShadowPrincipal,770f4cb3-1643-469c-b766-edd77aa75e14
msDS-ShadowPrincipalContainer,msDS-ShadowPrincipalContainer,11f95545-d712-4c50-b847-d2781537c633
msDS-ShadowPrincipalSid,msDS-ShadowPrincipalSid,1dcc0722-aab0-4fef-956f-276fe19de107
msDS-Site-Affinity,msDS-Site-Affinity,c17c5602-bcb7-46f0-9656-6370ca884b72
msDS-SiteName,msDS-SiteName,98a7f36d-3595-448a-9e6f-6b8965baed9c
msDS-SourceAnchor,msDS-SourceAnchor,b002f407-1340-41eb-bca0-bd7d938e25a9
msDS-SourceObjectDN,msDS-SourceObjectDN,773e93af-d3b4-48d4-b3f9-06457602d3d0
msDS-SPNSuffixes,msDS-SPNSuffixes,789ee1eb-8c8e-4e4c-8cec-79b31b7617b5
msDS-StrongNTLMPolicy,msDS-StrongNTLMPolicy,aacd2170-482a-44c6-b66e-42c2f66a285c
msDS-SupersededManagedAccountLink,msDS-SupersededManagedAccountLink,3752e002-43be-48c8-b3ca-2cb2fffbc8a1
msDS-SupersededManagedAccountLinkBL,msDS-SupersededManagedAccountLinkBL,fa05730a-9efd-4bba-a4a6-1c9e54ef57d5
msDS-SupersededServiceAccountState,msDS-SupersededServiceAccountState,a4693096-a4c3-4ecd-b8cb-73cd6398b7a2
msDS-SupportedEncryptionTypes,msDS-SupportedEncryptionTypes,20119867-1d04-4ab7-9371-cfc3d5df0afd
msDS-SyncServerUrl,msDS-SyncServerUrl,b7acc3d2-2a74-4fa4-ac25-e63fe8b61218
msDS-TasksForAzRole,msDS-TasksForAzRole,35319082-8c4a-4646-9386-c2949d49894d
msDS-TasksForAzRoleBL,msDS-TasksForAzRoleBL,a0dcd536-5158-42fe-8c40-c00a7ad37959
msDS-TasksForAzTask,msDS-TasksForAzTask,b11c8ee2-5fcd-46a7-95f0-f38333f096cf
msDS-TasksForAzTaskBL,msDS-TasksForAzTaskBL,df446e52-b5fa-4ca2-a42f-13f98a526c8f
msDS-TDOEgressBL,msDS-TDOEgressBL,d5006229-9913-2242-8b17-83761d1e0e5b
msDS-TDOIngressBL,msDS-TDOIngressBL,5a5661a1-97c6-544b-8056-e430fe7bc554
msds-tokenGroupNames,msds-tokenGroupNames,65650576-4699-4fc9-8d18-26e0cd0137a6
msds-tokenGroupNamesGlobalAndUniversal,msds-tokenGroupNamesGlobalAndUniversal,fa06d1f4-7922-4aad-b79c-b2201f54417c
msds-tokenGroupNamesNoGCAcceptable,msds-tokenGroupNamesNoGCAcceptable,523fc6c8-9af4-4a02-9cd7-3dea129eeb27
msDS-TombstoneQuotaFactor,msDS-TombstoneQuotaFactor,461744d7-f3b6-45ba-8753-fb9552a5df32
msDS-TopQuotaUsage,msDS-TopQuotaUsage,7b7cce4f-f1f5-4bb6-b7eb-23504af19e75
msDS-TransformationRules,msDS-TransformationRules,55872b71-c4b2-3b48-ae51-4095f91ec600
msDS-TransformationRulesCompiled,msDS-TransformationRulesCompiled,0bb49a10-536b-bc4d-a273-0bab0dd4bd10
msDS-TrustForestTrustInfo,msDS-TrustForestTrustInfo,29cc866e-49d3-4969-942e-1dbc0925d183
msDS-UpdateScript,msDS-UpdateScript,146eb639-bb9f-4fc1-a825-e29e00c77920
msDS-User-Account-Control-Computed,msDS-User-Account-Control-Computed,2cc4b836-b63f-4940-8d23-ea7acf06af56
msDS-UserAllowedNTLMNetworkAuthentication,msDS-UserAllowedNTLMNetworkAuthentication,7ece040f-9327-4cdc-aad3-037adfe62639
msDS-UserAllowedToAuthenticateFrom,msDS-UserAllowedToAuthenticateFrom,2c4c9600-b0e1-447d-8dda-74902257bdb5
msDS-UserAllowedToAuthenticateTo,msDS-UserAllowedToAuthenticateTo,de0caa7f-724e-4286-b179-192671efc664
msDS-UserAuthNPolicy,msDS-UserAuthNPolicy,cd26b9f3-d415-442a-8f78-7c61523ee95b
msDS-UserAuthNPolicyBL,msDS-UserAuthNPolicyBL,2f17faa9-5d47-4b1f-977e-aa52fabe65c8
msDS-UserPasswordExpiryTimeComputed,msDS-UserPasswordExpiryTimeComputed,add5cf10-7b09-4449-9ae6-2534148f8a72
msDS-UserTGTLifetime,msDS-UserTGTLifetime,8521c983-f599-420f-b9ab-b1222bdf95c1
msDS-USNLastSyncSuccess,msDS-USNLastSyncSuccess,31f7b8b6-c9f8-4f2d-a37b-58a823030331
msDS-ValueType,msDS-ValueType,e3c27fdf-b01d-4f4e-87e7-056eef0eb922
msDS-ValueTypeReference,msDS-ValueTypeReference,78fc5d84-c1dc-3148-8984-58f792d41d3e
msDS-ValueTypeReferenceBL,msDS-ValueTypeReferenceBL,ab5543ad-23a1-3b45-b937-9b313d5474a8
msExchAssistantName,msExchAssistantName,a8df7394-c5ea-11d1-bbcb-0080c76670c0
msExchConfigurationContainer,msExchConfigurationContainer,d03d6858-06f4-11d2-aa53-00c04fd7d83a
msExchHouseIdentifier,msExchHouseIdentifier,a8df7407-c5ea-11d1-bbcb-0080c76670c0
msExchLabeledURI,msExchLabeledURI,16775820-47f3-11d1-a9c3-0000f80367c1
msFRS-Hub-Member,msFRS-Hub-Member,5643ff81-35b6-4ca9-9512-baf0bd0a2772
msFRS-Topology-Pref,msFRS-Topology-Pref,92aa27e0-5c50-402d-9ec1-ee847def9788
msFVE-KeyPackage,msFVE-KeyPackage,1fd55ea8-88a7-47dc-8129-0daa97186a54
msFVE-RecoveryGuid,msFVE-RecoveryGuid,f76909bc-e678-47a0-b0b3-f86a0044c06d
msFVE-RecoveryInformation,msFVE-RecoveryInformation,ea715d30-8f53-40d0-bd1e-6109186d782c
msFVE-RecoveryPassword,msFVE-RecoveryPassword,43061ac1-c8ad-4ccc-b785-2bfac20fc60a
msFVE-VolumeGuid,msFVE-VolumeGuid,85e5a5cf-dcee-4075-9cfd-ac9db6a2f245
msieee80211-Data,msieee80211-Data,0e0d0938-2658-4580-a9f6-7a0ac7b566cb
msieee80211-DataType,msieee80211-DataType,6558b180-35da-4efe-beed-521f8f48cafb
msieee80211-ID,msieee80211-ID,7f73ef75-14c9-4c23-81de-dd07a06f9e8b
msieee80211-Policy,msieee80211-Policy,7b9a2d92-b7eb-4382-9772-c3e0f9baaf94
msiFileList,msiFileList,7bfdcb7d-4807-11d1-a9c3-0000f80367c1
msIIS-FTPDir,msIIS-FTPDir,8a5c99e9-2230-46eb-b8e8-e59d712eb9ee
msIIS-FTPRoot,msIIS-FTPRoot,2a7827a4-1483-49a5-9d84-52e3812156b4
msImaging-HashAlgorithm,msImaging-HashAlgorithm,8ae70db5-6406-4196-92fe-f3bb557520a7
msImaging-PostScanProcess,msImaging-PostScanProcess,1f7c257c-b8a3-4525-82f8-11ccc7bee36e
msImaging-PSPIdentifier,msImaging-PSPIdentifier,51583ce9-94fa-4b12-b990-304c35b18595
msImaging-PSPs,msImaging-PSPs,a0ed2ac1-970c-4777-848e-ec63a0ec44fc
msImaging-PSPString,msImaging-PSPString,7b6760ae-d6ed-44a6-b6be-9de62c09ec67
msImaging-ThumbprintHash,msImaging-ThumbprintHash,9cdfdbc5-0304-4569-95f6-c4f663fe5ae6
msiScript,msiScript,d9e18313-8939-11d1-aebc-0000f80367c1
msiScriptName,msiScriptName,96a7dd62-9118-11d1-aebc-0000f80367c1
msiScriptPath,msiScriptPath,bf967937-0de6-11d0-a285-00aa003049e2
msiScriptSize,msiScriptSize,96a7dd63-9118-11d1-aebc-0000f80367c1
msKds-CreateTime,msKds-CreateTime,ae18119f-6390-0045-b32d-97dbc701aef7
msKds-DomainID,msKds-DomainID,96400482-cf07-e94c-90e8-f2efc4f0495e
msKds-KDFAlgorithmID,msKds-KDFAlgorithmID,db2c48b2-d14d-ec4e-9f58-ad579d8b440e
msKds-KDFParam,msKds-KDFParam,8a800772-f4b8-154f-b41c-2e4271eff7a7
msKds-PrivateKeyLength,msKds-PrivateKeyLength,615f42a1-37e7-1148-a0dd-3007e09cfc81
msKds-ProvRootKey,msKds-ProvRootKey,aa02fd41-17e0-4f18-8687-b2239649736b
msKds-ProvServerConfiguration,msKds-ProvServerConfiguration,5ef243a8-2a25-45a6-8b73-08a71ae677ce
msKds-PublicKeyLength,msKds-PublicKeyLength,e338f470-39cd-4549-ab5b-f69f9e583fe0
msKds-RootKeyData,msKds-RootKeyData,26627c27-08a2-0a40-a1b1-8dce85b42993
msKds-SecretAgreementAlgorithmID,msKds-SecretAgreementAlgorithmID,1702975d-225e-cb4a-b15d-0daea8b5e990
msKds-SecretAgreementParam,msKds-SecretAgreementParam,30b099d9-edfe-7549-b807-eba444da79e9
msKds-UseStartTime,msKds-UseStartTime,6cdc047f-f522-b74a-9a9c-d95ac8cdfda2
msKds-Version,msKds-Version,d5f07340-e6b0-1e4a-97be-0d3318bd9db1
mSMQAuthenticate,mSMQAuthenticate,9a0dc326-c100-11d1-bbc5-0080c76670c0
mSMQBasePriority,mSMQBasePriority,9a0dc323-c100-11d1-bbc5-0080c76670c0
mSMQComputerType,mSMQComputerType,9a0dc32e-c100-11d1-bbc5-0080c76670c0
mSMQComputerTypeEx,mSMQComputerTypeEx,18120de8-f4c4-4341-bd95-32eb5bcf7c80
mSMQConfiguration,mSMQConfiguration,9a0dc344-c100-11d1-bbc5-0080c76670c0
mSMQCost,mSMQCost,9a0dc33a-c100-11d1-bbc5-0080c76670c0
mSMQCSPName,mSMQCSPName,9a0dc334-c100-11d1-bbc5-0080c76670c0
msMQ-Custom-Recipient,msMQ-Custom-Recipient,876d6817-35cc-436c-acea-5ef7174dd9be
mSMQDependentClientService,mSMQDependentClientService,2df90d83-009f-11d2-aa4c-00c04fd7d83a
mSMQDependentClientServices,mSMQDependentClientServices,2df90d76-009f-11d2-aa4c-00c04fd7d83a
mSMQDigests,mSMQDigests,9a0dc33c-c100-11d1-bbc5-0080c76670c0
mSMQDigestsMig,mSMQDigestsMig,0f71d8e0-da3b-11d1-90a5-00c04fd91ab1
mSMQDsService,mSMQDsService,2df90d82-009f-11d2-aa4c-00c04fd7d83a
mSMQDsServices,mSMQDsServices,2df90d78-009f-11d2-aa4c-00c04fd7d83a
mSMQEncryptKey,mSMQEncryptKey,9a0dc331-c100-11d1-bbc5-0080c76670c0
mSMQEnterpriseSettings,mSMQEnterpriseSettings,9a0dc345-c100-11d1-bbc5-0080c76670c0
mSMQForeign,mSMQForeign,9a0dc32f-c100-11d1-bbc5-0080c76670c0
msMQ-Group,msMQ-Group,46b27aac-aafa-4ffb-b773-e5bf621ee87b
mSMQInRoutingServers,mSMQInRoutingServers,9a0dc32c-c100-11d1-bbc5-0080c76670c0
mSMQInterval1,mSMQInterval1,8ea825aa-3b7b-11d2-90cc-00c04fd91ab1
mSMQInterval2,mSMQInterval2,99b88f52-3b7b-11d2-90cc-00c04fd91ab1
mSMQJournal,mSMQJournal,9a0dc321-c100-11d1-bbc5-0080c76670c0
mSMQJournalQuota,mSMQJournalQuota,9a0dc324-c100-11d1-bbc5-0080c76670c0
mSMQLabel,mSMQLabel,9a0dc325-c100-11d1-bbc5-0080c76670c0
mSMQLabelEx,mSMQLabelEx,4580ad25-d407-48d2-ad24-43e6e56793d7
mSMQLongLived,mSMQLongLived,9a0dc335-c100-11d1-bbc5-0080c76670c0
mSMQMigrated,mSMQMigrated,9a0dc33f-c100-11d1-bbc5-0080c76670c0
mSMQMigratedUser,mSMQMigratedUser,50776997-3c3d-11d2-90cc-00c04fd91ab1
MSMQ-MulticastAddress,MSMQ-MulticastAddress,1d2f4412-f10d-4337-9b48-6e5b125cd265
mSMQNameStyle,mSMQNameStyle,9a0dc333-c100-11d1-bbc5-0080c76670c0
mSMQNt4Flags,mSMQNt4Flags,eb38a158-d57f-11d1-90a2-00c04fd91ab1
mSMQNt4Stub,mSMQNt4Stub,6f914be6-d57e-11d1-90a2-00c04fd91ab1
mSMQOSType,mSMQOSType,9a0dc330-c100-11d1-bbc5-0080c76670c0
mSMQOutRoutingServers,mSMQOutRoutingServers,9a0dc32b-c100-11d1-bbc5-0080c76670c0
mSMQOwnerID,mSMQOwnerID,9a0dc328-c100-11d1-bbc5-0080c76670c0
mSMQPrevSiteGates,mSMQPrevSiteGates,2df90d75-009f-11d2-aa4c-00c04fd7d83a
mSMQPrivacyLevel,mSMQPrivacyLevel,9a0dc327-c100-11d1-bbc5-0080c76670c0
mSMQQMID,mSMQQMID,9a0dc33e-c100-11d1-bbc5-0080c76670c0
mSMQQueue,mSMQQueue,9a0dc343-c100-11d1-bbc5-0080c76670c0
mSMQQueueJournalQuota,mSMQQueueJournalQuota,8e441266-d57f-11d1-90a2-00c04fd91ab1
mSMQQueueNameExt,mSMQQueueNameExt,2df90d87-009f-11d2-aa4c-00c04fd7d83a
mSMQQueueQuota,mSMQQueueQuota,3f6b8e12-d57f-11d1-90a2-00c04fd91ab1
mSMQQueueType,mSMQQueueType,9a0dc320-c100-11d1-bbc5-0080c76670c0
mSMQQuota,mSMQQuota,9a0dc322-c100-11d1-bbc5-0080c76670c0
msMQ-Recipient-FormatName,msMQ-Recipient-FormatName,3bfe6748-b544-485a-b067-1b310c4334bf
mSMQRoutingService,mSMQRoutingService,2df90d81-009f-11d2-aa4c-00c04fd7d83a
mSMQRoutingServices,mSMQRoutingServices,2df90d77-009f-11d2-aa4c-00c04fd7d83a
MSMQ-SecuredSource,MSMQ-SecuredSource,8bf0221b-7a06-4d63-91f0-1499941813d3
mSMQServices,mSMQServices,9a0dc33d-c100-11d1-bbc5-0080c76670c0
mSMQServiceType,mSMQServiceType,9a0dc32d-c100-11d1-bbc5-0080c76670c0
mSMQSettings,mSMQSettings,9a0dc347-c100-11d1-bbc5-0080c76670c0
mSMQSignCertificates,mSMQSignCertificates,9a0dc33b-c100-11d1-bbc5-0080c76670c0
mSMQSignCertificatesMig,mSMQSignCertificatesMig,3881b8ea-da3b-11d1-90a5-00c04fd91ab1
mSMQSignKey,mSMQSignKey,9a0dc332-c100-11d1-bbc5-0080c76670c0
mSMQSite1,mSMQSite1,9a0dc337-c100-11d1-bbc5-0080c76670c0
mSMQSite2,mSMQSite2,9a0dc338-c100-11d1-bbc5-0080c76670c0
mSMQSiteForeign,mSMQSiteForeign,fd129d8a-d57e-11d1-90a2-00c04fd91ab1
mSMQSiteGates,mSMQSiteGates,9a0dc339-c100-11d1-bbc5-0080c76670c0
mSMQSiteGatesMig,mSMQSiteGatesMig,e2704852-3b7b-11d2-90cc-00c04fd91ab1
mSMQSiteID,mSMQSiteID,9a0dc340-c100-11d1-bbc5-0080c76670c0
mSMQSiteLink,mSMQSiteLink,9a0dc346-c100-11d1-bbc5-0080c76670c0
mSMQSiteName,mSMQSiteName,ffadb4b2-de39-11d1-90a5-00c04fd91ab1
mSMQSiteNameEx,mSMQSiteNameEx,422144fa-c17f-4649-94d6-9731ed2784ed
mSMQSites,mSMQSites,9a0dc32a-c100-11d1-bbc5-0080c76670c0
mSMQTransactional,mSMQTransactional,9a0dc329-c100-11d1-bbc5-0080c76670c0
mSMQUserSid,mSMQUserSid,c58aae32-56f9-11d2-90d0-00c04fd91ab1
mSMQVersion,mSMQVersion,9a0dc336-c100-11d1-bbc5-0080c76670c0
ms-net-ieee-80211-GP-PolicyData,ms-net-ieee-80211-GP-PolicyData,9c1495a5-4d76-468e-991e-1433b0a67855
ms-net-ieee-80211-GP-PolicyGUID,ms-net-ieee-80211-GP-PolicyGUID,35697062-1eaf-448b-ac1e-388e0be4fdee
ms-net-ieee-80211-GP-PolicyReserved,ms-net-ieee-80211-GP-PolicyReserved,0f69c62e-088e-4ff5-a53a-e923cec07c0a
ms-net-ieee-80211-GroupPolicy,ms-net-ieee-80211-GroupPolicy,1cb81863-b822-4379-9ea2-5ff7bdc6386d
ms-net-ieee-8023-GP-PolicyData,ms-net-ieee-8023-GP-PolicyData,8398948b-7457-4d91-bd4d-8d7ed669c9f7
ms-net-ieee-8023-GP-PolicyGUID,ms-net-ieee-8023-GP-PolicyGUID,94a7b05a-b8b2-4f59-9c25-39e69baa1684
ms-net-ieee-8023-GP-PolicyReserved,ms-net-ieee-8023-GP-PolicyReserved,d3c527c7-2606-4deb-8cfd-18426feec8ce
ms-net-ieee-8023-GroupPolicy,ms-net-ieee-8023-GroupPolicy,99a03a6a-ab19-4446-9350-0cb878ed2d9b
msNPAllowDialin,msNPAllowDialin,db0c9085-c1f2-11d1-bbc5-0080c76670c0
msNPCalledStationID,msNPCalledStationID,db0c9089-c1f2-11d1-bbc5-0080c76670c0
msNPCallingStationID,msNPCallingStationID,db0c908a-c1f2-11d1-bbc5-0080c76670c0
msNPSavedCallingStationID,msNPSavedCallingStationID,db0c908e-c1f2-11d1-bbc5-0080c76670c0
msPKIAccountCredentials,msPKIAccountCredentials,b8dfa744-31dc-4ef1-ac7c-84baf7ef9da7
msPKI-Certificate-Application-Policy,msPKI-Certificate-Application-Policy,dbd90548-aa37-4202-9966-8c537ba5ce32
msPKI-Certificate-Name-Flag,msPKI-Certificate-Name-Flag,ea1dddc4-60ff-416e-8cc0-17cee534bce7
msPKI-Certificate-Policy,msPKI-Certificate-Policy,38942346-cc5b-424b-a7d8-6ffd12029c5f
msPKI-Cert-Template-OID,msPKI-Cert-Template-OID,3164c36a-ba26-468c-8bda-c1e5cc256728
msPKI-CredentialRoamingTokens,msPKI-CredentialRoamingTokens,b7ff5a38-0818-42b0-8110-d3d154c97f24
msPKIDPAPIMasterKeys,msPKIDPAPIMasterKeys,b3f93023-9239-4f7c-b99c-6745d87adbc2
msPKI-Enrollment-Flag,msPKI-Enrollment-Flag,d15ef7d8-f226-46db-ae79-b34e560bd12c
msPKI-Enrollment-Servers,msPKI-Enrollment-Servers,f22bd38f-a1d0-4832-8b28-0331438886a6
msPKI-Enterprise-Oid,msPKI-Enterprise-Oid,37cfd85c-6719-4ad8-8f9e-8678ba627563
msPKI-Key-Recovery-Agent,msPKI-Key-Recovery-Agent,26ccf238-a08e-4b86-9a82-a8c9ac7ee5cb
msPKI-Minimal-Key-Size,msPKI-Minimal-Key-Size,e96a63f5-417f-46d3-be52-db7703c503df
msPKI-OID-Attribute,msPKI-OID-Attribute,8c9e1288-5028-4f4f-a704-76d026f246ef
msPKI-OID-CPS,msPKI-OID-CPS,5f49940e-a79f-4a51-bb6f-3d446a54dc6b
msPKI-OIDLocalizedName,msPKI-OIDLocalizedName,7d59a816-bb05-4a72-971f-5c1331f67559
msPKI-OID-User-Notice,msPKI-OID-User-Notice,04c4da7a-e114-4e69-88de-e293f2d3b395
msPKI-Private-Key-Flag,msPKI-Private-Key-Flag,bab04ac2-0435-4709-9307-28380e7c7001
msPKI-PrivateKeyRecoveryAgent,msPKI-PrivateKeyRecoveryAgent,1562a632-44b9-4a7e-a2d3-e426c96a3acc
msPKI-RA-Application-Policies,msPKI-RA-Application-Policies,3c91fbbf-4773-4ccd-a87b-85d53e7bcf6a
msPKI-RA-Policies,msPKI-RA-Policies,d546ae22-0951-4d47-817e-1c9f96faad46
msPKI-RA-Signature,msPKI-RA-Signature,fe17e04b-937d-4f7e-8e0e-9292c8d5683e
msPKIRoamingTimeStamp,msPKIRoamingTimeStamp,6617e4ac-a2f1-43ab-b60c-11fbd1facf05
msPKI-Site-Name,msPKI-Site-Name,0cd8711f-0afc-4926-a4b1-09b08d3d436c
msPKI-Supersede-Templates,msPKI-Supersede-Templates,9de8ae7d-7a5b-421d-b5e4-061f79dfd5d7
msPKI-Template-Minor-Revision,msPKI-Template-Minor-Revision,13f5236c-1884-46b1-b5d0-484e38990d58
msPKI-Template-Schema-Version,msPKI-Template-Schema-Version,0c15e9f5-491d-4594-918f-32813a091da9
msPrint-ConnectionPolicy,msPrint-ConnectionPolicy,a16f33c7-7fd6-4828-9364-435138fda08d
msRADIUSCallbackNumber,msRADIUSCallbackNumber,db0c909c-c1f2-11d1-bbc5-0080c76670c0
msRADIUS-FramedInterfaceId,msRADIUS-FramedInterfaceId,a6f24a23-d65c-4d65-a64f-35fb6873c2b9
msRADIUSFramedIPAddress,msRADIUSFramedIPAddress,db0c90a4-c1f2-11d1-bbc5-0080c76670c0
